id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_bulan,nama_bulan,rata_rata_harga_produsen,satuan,tahun
711,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,3,MARET,23000,RUPIAH/KILOGRAM,2023
712,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,4,APRIL,23000,RUPIAH/KILOGRAM,2023
713,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5,MEI,23000,RUPIAH/KILOGRAM,2023
714,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,6,JUNI,22900,RUPIAH/KILOGRAM,2023
715,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,7,JULI,22935,RUPIAH/KILOGRAM,2023
716,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,8,AGUSTUS,23000,RUPIAH/KILOGRAM,2023
717,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,9,SEPTEMBER,23000,RUPIAH/KILOGRAM,2023
718,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10,OKTOBER,27516,RUPIAH/KILOGRAM,2023
719,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,11,NOVEMBER,23800,RUPIAH/KILOGRAM,2023
720,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,12,DESEMBER,25677,RUPIAH/KILOGRAM,2023
721,32,JAWA BARAT,3207,KABUPATEN CIAMIS,1,JANUARI,20000,RUPIAH/KILOGRAM,2023
722,32,JAWA BARAT,3207,KABUPATEN CIAMIS,2,FEBRUARI,20000,RUPIAH/KILOGRAM,2023
723,32,JAWA BARAT,3207,KABUPATEN CIAMIS,3,MARET,20000,RUPIAH/KILOGRAM,2023
724,32,JAWA BARAT,3207,KABUPATEN CIAMIS,4,APRIL,20000,RUPIAH/KILOGRAM,2023
725,32,JAWA BARAT,3207,KABUPATEN CIAMIS,5,MEI,24000,RUPIAH/KILOGRAM,2023
726,32,JAWA BARAT,3207,KABUPATEN CIAMIS,6,JUNI,24000,RUPIAH/KILOGRAM,2023
727,32,JAWA BARAT,3207,KABUPATEN CIAMIS,7,JULI,24000,RUPIAH/KILOGRAM,2023
728,32,JAWA BARAT,3207,KABUPATEN CIAMIS,8,AGUSTUS,24774,RUPIAH/KILOGRAM,2023
729,32,JAWA BARAT,3207,KABUPATEN CIAMIS,9,SEPTEMBER,26000,RUPIAH/KILOGRAM,2023
730,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10,OKTOBER,26000,RUPIAH/KILOGRAM,2023
731,32,JAWA BARAT,3207,KABUPATEN CIAMIS,11,NOVEMBER,26000,RUPIAH/KILOGRAM,2023
732,32,JAWA BARAT,3207,KABUPATEN CIAMIS,12,DESEMBER,26000,RUPIAH/KILOGRAM,2023
733,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,1,JANUARI,24323,RUPIAH/KILOGRAM,2023
734,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,2,FEBRUARI,25000,RUPIAH/KILOGRAM,2023
735,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,3,MARET,25823,RUPIAH/KILOGRAM,2023
736,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,4,APRIL,26533,RUPIAH/KILOGRAM,2023
737,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,5,MEI,28000,RUPIAH/KILOGRAM,2023
738,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,6,JUNI,36833,RUPIAH/KILOGRAM,2023
739,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7,JULI,0,RUPIAH/KILOGRAM,2023
740,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,8,AGUSTUS,38500,RUPIAH/KILOGRAM,2023
741,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,9,SEPTEMBER,38000,RUPIAH/KILOGRAM,2023
742,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10,OKTOBER,36500,RUPIAH/KILOGRAM,2023
743,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,11,NOVEMBER,38000,RUPIAH/KILOGRAM,2023
744,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,12,DESEMBER,37500,RUPIAH/KILOGRAM,2023
745,32,JAWA BARAT,3209,KABUPATEN CIREBON,1,JANUARI,0,RUPIAH/KILOGRAM,2023
746,32,JAWA BARAT,3209,KABUPATEN CIREBON,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
747,32,JAWA BARAT,3209,KABUPATEN CIREBON,3,MARET,0,RUPIAH/KILOGRAM,2023
748,32,JAWA BARAT,3209,KABUPATEN CIREBON,4,APRIL,0,RUPIAH/KILOGRAM,2023
749,32,JAWA BARAT,3209,KABUPATEN CIREBON,5,MEI,0,RUPIAH/KILOGRAM,2023
750,32,JAWA BARAT,3209,KABUPATEN CIREBON,6,JUNI,0,RUPIAH/KILOGRAM,2023
751,32,JAWA BARAT,3209,KABUPATEN CIREBON,7,JULI,0,RUPIAH/KILOGRAM,2023
752,32,JAWA BARAT,3209,KABUPATEN CIREBON,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
753,32,JAWA BARAT,3209,KABUPATEN CIREBON,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
754,32,JAWA BARAT,3209,KABUPATEN CIREBON,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
755,32,JAWA BARAT,3209,KABUPATEN CIREBON,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
756,32,JAWA BARAT,3209,KABUPATEN CIREBON,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
757,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,1,JANUARI,50000,RUPIAH/KILOGRAM,2023
758,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,2,FEBRUARI,50000,RUPIAH/KILOGRAM,2023
759,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3,MARET,43000,RUPIAH/KILOGRAM,2023
760,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,4,APRIL,45000,RUPIAH/KILOGRAM,2023
761,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,5,MEI,47000,RUPIAH/KILOGRAM,2023
762,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,6,JUNI,42500,RUPIAH/KILOGRAM,2023
763,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,7,JULI,41290,RUPIAH/KILOGRAM,2023
764,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,8,AGUSTUS,43871,RUPIAH/KILOGRAM,2023
765,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,9,SEPTEMBER,48000,RUPIAH/KILOGRAM,2023
766,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10,OKTOBER,48645,RUPIAH/KILOGRAM,2023
767,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,11,NOVEMBER,50467,RUPIAH/KILOGRAM,2023
768,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,12,DESEMBER,46000,RUPIAH/KILOGRAM,2023
769,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,1,JANUARI,0,RUPIAH/KILOGRAM,2023
770,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
771,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3,MARET,0,RUPIAH/KILOGRAM,2023
772,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,4,APRIL,0,RUPIAH/KILOGRAM,2023
773,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,5,MEI,0,RUPIAH/KILOGRAM,2023
774,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,6,JUNI,0,RUPIAH/KILOGRAM,2023
775,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,7,JULI,0,RUPIAH/KILOGRAM,2023
776,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
777,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
778,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
779,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
780,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
781,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,1,JANUARI,0,RUPIAH/KILOGRAM,2023
782,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
783,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,3,MARET,0,RUPIAH/KILOGRAM,2023
784,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,4,APRIL,0,RUPIAH/KILOGRAM,2023
785,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,5,MEI,0,RUPIAH/KILOGRAM,2023
786,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,6,JUNI,0,RUPIAH/KILOGRAM,2023
787,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,7,JULI,0,RUPIAH/KILOGRAM,2023
788,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
789,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
790,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
791,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
792,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
793,32,JAWA BARAT,3213,KABUPATEN SUBANG,1,JANUARI,35000,RUPIAH/KILOGRAM,2023
794,32,JAWA BARAT,3213,KABUPATEN SUBANG,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
795,32,JAWA BARAT,3213,KABUPATEN SUBANG,3,MARET,20000,RUPIAH/KILOGRAM,2023
796,32,JAWA BARAT,3213,KABUPATEN SUBANG,4,APRIL,20000,RUPIAH/KILOGRAM,2023
797,32,JAWA BARAT,3213,KABUPATEN SUBANG,5,MEI,20000,RUPIAH/KILOGRAM,2023
798,32,JAWA BARAT,3213,KABUPATEN SUBANG,6,JUNI,20000,RUPIAH/KILOGRAM,2023
799,32,JAWA BARAT,3213,KABUPATEN SUBANG,7,JULI,0,RUPIAH/KILOGRAM,2023
800,32,JAWA BARAT,3213,KABUPATEN SUBANG,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
801,32,JAWA BARAT,3213,KABUPATEN SUBANG,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
802,32,JAWA BARAT,3213,KABUPATEN SUBANG,10,OKTOBER,70000,RUPIAH/KILOGRAM,2023
803,32,JAWA BARAT,3213,KABUPATEN SUBANG,11,NOVEMBER,70000,RUPIAH/KILOGRAM,2023
804,32,JAWA BARAT,3213,KABUPATEN SUBANG,12,DESEMBER,60000,RUPIAH/KILOGRAM,2023
805,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,1,JANUARI,20000,RUPIAH/KILOGRAM,2023
806,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,2,FEBRUARI,20000,RUPIAH/KILOGRAM,2023
807,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3,MARET,20000,RUPIAH/KILOGRAM,2023
808,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,4,APRIL,20000,RUPIAH/KILOGRAM,2023
809,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,5,MEI,0,RUPIAH/KILOGRAM,2023
810,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,6,JUNI,29000,RUPIAH/KILOGRAM,2023
811,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,7,JULI,35000,RUPIAH/KILOGRAM,2023
812,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
813,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
814,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,10,OKTOBER,28000,RUPIAH/KILOGRAM,2023
815,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
816,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,12,DESEMBER,28000,RUPIAH/KILOGRAM,2023
817,32,JAWA BARAT,3215,KABUPATEN KARAWANG,1,JANUARI,22000,RUPIAH/KILOGRAM,2023
818,32,JAWA BARAT,3215,KABUPATEN KARAWANG,2,FEBRUARI,22000,RUPIAH/KILOGRAM,2023
819,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3,MARET,22000,RUPIAH/KILOGRAM,2023
820,32,JAWA BARAT,3215,KABUPATEN KARAWANG,4,APRIL,22000,RUPIAH/KILOGRAM,2023
821,32,JAWA BARAT,3215,KABUPATEN KARAWANG,5,MEI,22000,RUPIAH/KILOGRAM,2023
822,32,JAWA BARAT,3215,KABUPATEN KARAWANG,6,JUNI,22000,RUPIAH/KILOGRAM,2023
823,32,JAWA BARAT,3215,KABUPATEN KARAWANG,7,JULI,22000,RUPIAH/KILOGRAM,2023
824,32,JAWA BARAT,3215,KABUPATEN KARAWANG,8,AGUSTUS,25000,RUPIAH/KILOGRAM,2023
825,32,JAWA BARAT,3215,KABUPATEN KARAWANG,9,SEPTEMBER,28000,RUPIAH/KILOGRAM,2023
826,32,JAWA BARAT,3215,KABUPATEN KARAWANG,10,OKTOBER,28000,RUPIAH/KILOGRAM,2023
827,32,JAWA BARAT,3215,KABUPATEN KARAWANG,11,NOVEMBER,30000,RUPIAH/KILOGRAM,2023
828,32,JAWA BARAT,3215,KABUPATEN KARAWANG,12,DESEMBER,30000,RUPIAH/KILOGRAM,2023
829,32,JAWA BARAT,3216,KABUPATEN BEKASI,1,JANUARI,0,RUPIAH/KILOGRAM,2023
830,32,JAWA BARAT,3216,KABUPATEN BEKASI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
831,32,JAWA BARAT,3216,KABUPATEN BEKASI,3,MARET,0,RUPIAH/KILOGRAM,2023
832,32,JAWA BARAT,3216,KABUPATEN BEKASI,4,APRIL,0,RUPIAH/KILOGRAM,2023
833,32,JAWA BARAT,3216,KABUPATEN BEKASI,5,MEI,0,RUPIAH/KILOGRAM,2023
834,32,JAWA BARAT,3216,KABUPATEN BEKASI,6,JUNI,0,RUPIAH/KILOGRAM,2023
835,32,JAWA BARAT,3216,KABUPATEN BEKASI,7,JULI,0,RUPIAH/KILOGRAM,2023
836,32,JAWA BARAT,3216,KABUPATEN BEKASI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
837,32,JAWA BARAT,3216,KABUPATEN BEKASI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
838,32,JAWA BARAT,3216,KABUPATEN BEKASI,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
839,32,JAWA BARAT,3216,KABUPATEN BEKASI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
840,32,JAWA BARAT,3216,KABUPATEN BEKASI,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
841,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,1,JANUARI,30903,RUPIAH/KILOGRAM,2023
842,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,2,FEBRUARI,28500,RUPIAH/KILOGRAM,2023
843,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,3,MARET,29742,RUPIAH/KILOGRAM,2023
844,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,4,APRIL,32700,RUPIAH/KILOGRAM,2023
845,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,5,MEI,32226,RUPIAH/KILOGRAM,2023
846,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,6,JUNI,30600,RUPIAH/KILOGRAM,2023
847,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,7,JULI,34000,RUPIAH/KILOGRAM,2023
848,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,8,AGUSTUS,35000,RUPIAH/KILOGRAM,2023
849,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,9,SEPTEMBER,35000,RUPIAH/KILOGRAM,2023
850,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,10,OKTOBER,39194,RUPIAH/KILOGRAM,2023
851,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,11,NOVEMBER,40000,RUPIAH/KILOGRAM,2023
852,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,12,DESEMBER,40000,RUPIAH/KILOGRAM,2023
853,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,1,JANUARI,22000,RUPIAH/KILOGRAM,2023
854,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2,FEBRUARI,22000,RUPIAH/KILOGRAM,2023
855,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3,MARET,22000,RUPIAH/KILOGRAM,2023
856,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,4,APRIL,21000,RUPIAH/KILOGRAM,2023
857,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5,MEI,24097,RUPIAH/KILOGRAM,2023
858,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,6,JUNI,25000,RUPIAH/KILOGRAM,2023
859,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,7,JULI,31000,RUPIAH/KILOGRAM,2023
860,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,8,AGUSTUS,35000,RUPIAH/KILOGRAM,2023
861,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,9,SEPTEMBER,35000,RUPIAH/KILOGRAM,2023
862,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,10,OKTOBER,38000,RUPIAH/KILOGRAM,2023
863,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,11,NOVEMBER,40000,RUPIAH/KILOGRAM,2023
864,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,12,DESEMBER,40000,RUPIAH/KILOGRAM,2023
865,32,JAWA BARAT,3271,KOTA BOGOR,1,JANUARI,0,RUPIAH/KILOGRAM,2023
866,32,JAWA BARAT,3271,KOTA BOGOR,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
867,32,JAWA BARAT,3271,KOTA BOGOR,3,MARET,0,RUPIAH/KILOGRAM,2023
868,32,JAWA BARAT,3271,KOTA BOGOR,4,APRIL,0,RUPIAH/KILOGRAM,2023
869,32,JAWA BARAT,3271,KOTA BOGOR,5,MEI,0,RUPIAH/KILOGRAM,2023
870,32,JAWA BARAT,3271,KOTA BOGOR,6,JUNI,0,RUPIAH/KILOGRAM,2023
871,32,JAWA BARAT,3271,KOTA BOGOR,7,JULI,0,RUPIAH/KILOGRAM,2023
872,32,JAWA BARAT,3271,KOTA BOGOR,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
873,32,JAWA BARAT,3271,KOTA BOGOR,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
874,32,JAWA BARAT,3271,KOTA BOGOR,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
875,32,JAWA BARAT,3271,KOTA BOGOR,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
876,32,JAWA BARAT,3271,KOTA BOGOR,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
877,32,JAWA BARAT,3272,KOTA SUKABUMI,1,JANUARI,0,RUPIAH/KILOGRAM,2023
878,32,JAWA BARAT,3272,KOTA SUKABUMI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
879,32,JAWA BARAT,3272,KOTA SUKABUMI,3,MARET,0,RUPIAH/KILOGRAM,2023
880,32,JAWA BARAT,3272,KOTA SUKABUMI,4,APRIL,0,RUPIAH/KILOGRAM,2023
881,32,JAWA BARAT,3272,KOTA SUKABUMI,5,MEI,0,RUPIAH/KILOGRAM,2023
882,32,JAWA BARAT,3272,KOTA SUKABUMI,6,JUNI,0,RUPIAH/KILOGRAM,2023
883,32,JAWA BARAT,3272,KOTA SUKABUMI,7,JULI,0,RUPIAH/KILOGRAM,2023
884,32,JAWA BARAT,3272,KOTA SUKABUMI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
885,32,JAWA BARAT,3272,KOTA SUKABUMI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
886,32,JAWA BARAT,3272,KOTA SUKABUMI,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
887,32,JAWA BARAT,3272,KOTA SUKABUMI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
888,32,JAWA BARAT,3272,KOTA SUKABUMI,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
889,32,JAWA BARAT,3273,KOTA BANDUNG,1,JANUARI,0,RUPIAH/KILOGRAM,2023
890,32,JAWA BARAT,3273,KOTA BANDUNG,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
891,32,JAWA BARAT,3273,KOTA BANDUNG,3,MARET,0,RUPIAH/KILOGRAM,2023
892,32,JAWA BARAT,3273,KOTA BANDUNG,4,APRIL,0,RUPIAH/KILOGRAM,2023
893,32,JAWA BARAT,3273,KOTA BANDUNG,5,MEI,0,RUPIAH/KILOGRAM,2023
894,32,JAWA BARAT,3273,KOTA BANDUNG,6,JUNI,0,RUPIAH/KILOGRAM,2023
895,32,JAWA BARAT,3273,KOTA BANDUNG,7,JULI,0,RUPIAH/KILOGRAM,2023
896,32,JAWA BARAT,3273,KOTA BANDUNG,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
897,32,JAWA BARAT,3273,KOTA BANDUNG,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
898,32,JAWA BARAT,3273,KOTA BANDUNG,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
899,32,JAWA BARAT,3273,KOTA BANDUNG,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
900,32,JAWA BARAT,3273,KOTA BANDUNG,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
901,32,JAWA BARAT,3274,KOTA CIREBON,1,JANUARI,0,RUPIAH/KILOGRAM,2023
902,32,JAWA BARAT,3274,KOTA CIREBON,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
903,32,JAWA BARAT,3274,KOTA CIREBON,3,MARET,0,RUPIAH/KILOGRAM,2023
904,32,JAWA BARAT,3274,KOTA CIREBON,4,APRIL,0,RUPIAH/KILOGRAM,2023
905,32,JAWA BARAT,3274,KOTA CIREBON,5,MEI,0,RUPIAH/KILOGRAM,2023
906,32,JAWA BARAT,3274,KOTA CIREBON,6,JUNI,0,RUPIAH/KILOGRAM,2023
907,32,JAWA BARAT,3274,KOTA CIREBON,7,JULI,0,RUPIAH/KILOGRAM,2023
908,32,JAWA BARAT,3274,KOTA CIREBON,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
909,32,JAWA BARAT,3274,KOTA CIREBON,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
910,32,JAWA BARAT,3274,KOTA CIREBON,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
911,32,JAWA BARAT,3274,KOTA CIREBON,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
912,32,JAWA BARAT,3274,KOTA CIREBON,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
913,32,JAWA BARAT,3275,KOTA BEKASI,1,JANUARI,0,RUPIAH/KILOGRAM,2023
914,32,JAWA BARAT,3275,KOTA BEKASI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
915,32,JAWA BARAT,3275,KOTA BEKASI,3,MARET,0,RUPIAH/KILOGRAM,2023
916,32,JAWA BARAT,3275,KOTA BEKASI,4,APRIL,0,RUPIAH/KILOGRAM,2023
917,32,JAWA BARAT,3275,KOTA BEKASI,5,MEI,0,RUPIAH/KILOGRAM,2023
918,32,JAWA BARAT,3275,KOTA BEKASI,6,JUNI,0,RUPIAH/KILOGRAM,2023
919,32,JAWA BARAT,3275,KOTA BEKASI,7,JULI,0,RUPIAH/KILOGRAM,2023
920,32,JAWA BARAT,3275,KOTA BEKASI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
921,32,JAWA BARAT,3275,KOTA BEKASI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
922,32,JAWA BARAT,3275,KOTA BEKASI,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
923,32,JAWA BARAT,3275,KOTA BEKASI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
924,32,JAWA BARAT,3275,KOTA BEKASI,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
925,32,JAWA BARAT,3276,KOTA DEPOK,1,JANUARI,0,RUPIAH/KILOGRAM,2023
926,32,JAWA BARAT,3276,KOTA DEPOK,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
927,32,JAWA BARAT,3276,KOTA DEPOK,3,MARET,0,RUPIAH/KILOGRAM,2023
928,32,JAWA BARAT,3276,KOTA DEPOK,4,APRIL,0,RUPIAH/KILOGRAM,2023
929,32,JAWA BARAT,3276,KOTA DEPOK,5,MEI,0,RUPIAH/KILOGRAM,2023
930,32,JAWA BARAT,3276,KOTA DEPOK,6,JUNI,0,RUPIAH/KILOGRAM,2023
931,32,JAWA BARAT,3276,KOTA DEPOK,7,JULI,0,RUPIAH/KILOGRAM,2023
932,32,JAWA BARAT,3276,KOTA DEPOK,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
933,32,JAWA BARAT,3276,KOTA DEPOK,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
934,32,JAWA BARAT,3276,KOTA DEPOK,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
935,32,JAWA BARAT,3276,KOTA DEPOK,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
936,32,JAWA BARAT,3276,KOTA DEPOK,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
937,32,JAWA BARAT,3277,KOTA CIMAHI,1,JANUARI,0,RUPIAH/KILOGRAM,2023
938,32,JAWA BARAT,3277,KOTA CIMAHI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2023
939,32,JAWA BARAT,3277,KOTA CIMAHI,3,MARET,0,RUPIAH/KILOGRAM,2023
940,32,JAWA BARAT,3277,KOTA CIMAHI,4,APRIL,0,RUPIAH/KILOGRAM,2023
941,32,JAWA BARAT,3277,KOTA CIMAHI,5,MEI,0,RUPIAH/KILOGRAM,2023
942,32,JAWA BARAT,3277,KOTA CIMAHI,6,JUNI,0,RUPIAH/KILOGRAM,2023
943,32,JAWA BARAT,3277,KOTA CIMAHI,7,JULI,0,RUPIAH/KILOGRAM,2023
944,32,JAWA BARAT,3277,KOTA CIMAHI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2023
945,32,JAWA BARAT,3277,KOTA CIMAHI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2023
946,32,JAWA BARAT,3277,KOTA CIMAHI,10,OKTOBER,0,RUPIAH/KILOGRAM,2023
947,32,JAWA BARAT,3277,KOTA CIMAHI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2023
948,32,JAWA BARAT,3277,KOTA CIMAHI,12,DESEMBER,0,RUPIAH/KILOGRAM,2023
949,32,JAWA BARAT,3278,KOTA TASIKMALAYA,1,JANUARI,18000,RUPIAH/KILOGRAM,2023
